File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
/home/input/C/testcases/CWE78_OS_Command_Injection/s03/CWE78_OS_Command_Injection__char_file_execl_01.c,46,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s03/CWE78_OS_Command_Injection__char_file_execl_02.c,46,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s03/CWE78_OS_Command_Injection__char_file_execl_03.c,46,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s03/CWE78_OS_Command_Injection__char_file_execl_04.c,46,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s03/CWE78_OS_Command_Injection__char_file_execl_05.c,46,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s03/CWE78_OS_Command_Injection__char_file_execl_06.c,46,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s03/CWE78_OS_Command_Injection__char_file_execl_07.c,46,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s03/CWE78_OS_Command_Injection__char_file_execl_08.c,46,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s03/CWE78_OS_Command_Injection__char_file_execl_09.c,46,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s03/CWE78_OS_Command_Injection__char_file_execl_10.c,46,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
