File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_01.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_02.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_03.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_04.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_05.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_06.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_07.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_08.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_09.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_10.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_11.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_12.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_13.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_14.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_15.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_16.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_17.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_18.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_21.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_22a.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_31.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_32.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_33.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_34.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
/home/input/C/testcases/CWE122_Heap_Based_Buffer_Overflow/s05/CWE122_Heap_Based_Buffer_Overflow__cpp_CWE806_wchar_t_snprintf_41.cpp,24,18,4,buffer,swprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",,CWE-120,#define SNPRINTF swprintf,ff2aa6fc377b684be28cdf8ba8e613f3cfac93b09855761e462806e982091f97
