File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
/home/input/C/testcases/CWE78_OS_Command_Injection/s02/CWE78_OS_Command_Injection__char_console_popen_01.c,33,15,4,shell,popen,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define POPEN popen,efecde452ac0058aaee9570ffa73df6fcd2073623587b1a97550acb8fc888da2
/home/input/C/testcases/CWE78_OS_Command_Injection/s02/CWE78_OS_Command_Injection__char_console_popen_02.c,33,15,4,shell,popen,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define POPEN popen,efecde452ac0058aaee9570ffa73df6fcd2073623587b1a97550acb8fc888da2
/home/input/C/testcases/CWE78_OS_Command_Injection/s02/CWE78_OS_Command_Injection__char_console_popen_03.c,33,15,4,shell,popen,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define POPEN popen,efecde452ac0058aaee9570ffa73df6fcd2073623587b1a97550acb8fc888da2
/home/input/C/testcases/CWE78_OS_Command_Injection/s02/CWE78_OS_Command_Injection__char_console_popen_04.c,33,15,4,shell,popen,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define POPEN popen,efecde452ac0058aaee9570ffa73df6fcd2073623587b1a97550acb8fc888da2
/home/input/C/testcases/CWE78_OS_Command_Injection/s02/CWE78_OS_Command_Injection__char_console_popen_05.c,33,15,4,shell,popen,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define POPEN popen,efecde452ac0058aaee9570ffa73df6fcd2073623587b1a97550acb8fc888da2
/home/input/C/testcases/CWE78_OS_Command_Injection/s02/CWE78_OS_Command_Injection__char_console_popen_06.c,33,15,4,shell,popen,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define POPEN popen,efecde452ac0058aaee9570ffa73df6fcd2073623587b1a97550acb8fc888da2
/home/input/C/testcases/CWE78_OS_Command_Injection/s02/CWE78_OS_Command_Injection__char_console_popen_07.c,33,15,4,shell,popen,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define POPEN popen,efecde452ac0058aaee9570ffa73df6fcd2073623587b1a97550acb8fc888da2
/home/input/C/testcases/CWE78_OS_Command_Injection/s02/CWE78_OS_Command_Injection__char_console_popen_08.c,33,15,4,shell,popen,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define POPEN popen,efecde452ac0058aaee9570ffa73df6fcd2073623587b1a97550acb8fc888da2
/home/input/C/testcases/CWE78_OS_Command_Injection/s02/CWE78_OS_Command_Injection__char_console_popen_09.c,33,15,4,shell,popen,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define POPEN popen,efecde452ac0058aaee9570ffa73df6fcd2073623587b1a97550acb8fc888da2
/home/input/C/testcases/CWE78_OS_Command_Injection/s02/CWE78_OS_Command_Injection__char_console_popen_10.c,33,15,4,shell,popen,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define POPEN popen,efecde452ac0058aaee9570ffa73df6fcd2073623587b1a97550acb8fc888da2
/home/input/C/testcases/CWE78_OS_Command_Injection/s02/CWE78_OS_Command_Injection__char_console_popen_11.c,33,15,4,shell,popen,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define POPEN popen,efecde452ac0058aaee9570ffa73df6fcd2073623587b1a97550acb8fc888da2
/home/input/C/testcases/CWE78_OS_Command_Injection/s02/CWE78_OS_Command_Injection__char_console_popen_12.c,33,15,4,shell,popen,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define POPEN popen,efecde452ac0058aaee9570ffa73df6fcd2073623587b1a97550acb8fc888da2
/home/input/C/testcases/CWE78_OS_Command_Injection/s02/CWE78_OS_Command_Injection__char_console_popen_13.c,33,15,4,shell,popen,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define POPEN popen,efecde452ac0058aaee9570ffa73df6fcd2073623587b1a97550acb8fc888da2
/home/input/C/testcases/CWE78_OS_Command_Injection/s02/CWE78_OS_Command_Injection__char_console_popen_14.c,33,15,4,shell,popen,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define POPEN popen,efecde452ac0058aaee9570ffa73df6fcd2073623587b1a97550acb8fc888da2
/home/input/C/testcases/CWE78_OS_Command_Injection/s02/CWE78_OS_Command_Injection__char_console_popen_15.c,33,15,4,shell,popen,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define POPEN popen,efecde452ac0058aaee9570ffa73df6fcd2073623587b1a97550acb8fc888da2
/home/input/C/testcases/CWE78_OS_Command_Injection/s02/CWE78_OS_Command_Injection__char_console_popen_16.c,33,15,4,shell,popen,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define POPEN popen,efecde452ac0058aaee9570ffa73df6fcd2073623587b1a97550acb8fc888da2
