File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
/home/input/C/testcases/CWE23_Relative_Path_Traversal/s04/CWE23_Relative_Path_Traversal__wchar_t_environment_ifstream_01.cpp,31,16,3,buffer,getenv,"Environment variables are untrustable input if they can be set by an attacker.  They can have any content and length, and the same variable can be set more than once (CWE-807, CWE-20)",Check environment variables carefully before using them,,"CWE-807, CWE-20",#define GETENV getenv,426f7ed5f374f43a3a5cf8e929b656f64200e6705fb355016281da9d000b40e9
/home/input/C/testcases/CWE23_Relative_Path_Traversal/s04/CWE23_Relative_Path_Traversal__wchar_t_environment_ifstream_01.cpp,107,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE23_Relative_Path_Traversal/s04/CWE23_Relative_Path_Traversal__wchar_t_environment_ifstream_02.cpp,31,16,3,buffer,getenv,"Environment variables are untrustable input if they can be set by an attacker.  They can have any content and length, and the same variable can be set more than once (CWE-807, CWE-20)",Check environment variables carefully before using them,,"CWE-807, CWE-20",#define GETENV getenv,426f7ed5f374f43a3a5cf8e929b656f64200e6705fb355016281da9d000b40e9
/home/input/C/testcases/CWE23_Relative_Path_Traversal/s04/CWE23_Relative_Path_Traversal__wchar_t_environment_ifstream_02.cpp,138,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE23_Relative_Path_Traversal/s04/CWE23_Relative_Path_Traversal__wchar_t_environment_ifstream_03.cpp,31,16,3,buffer,getenv,"Environment variables are untrustable input if they can be set by an attacker.  They can have any content and length, and the same variable can be set more than once (CWE-807, CWE-20)",Check environment variables carefully before using them,,"CWE-807, CWE-20",#define GETENV getenv,426f7ed5f374f43a3a5cf8e929b656f64200e6705fb355016281da9d000b40e9
/home/input/C/testcases/CWE23_Relative_Path_Traversal/s04/CWE23_Relative_Path_Traversal__wchar_t_environment_ifstream_03.cpp,138,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE23_Relative_Path_Traversal/s04/CWE23_Relative_Path_Traversal__wchar_t_environment_ifstream_04.cpp,31,16,3,buffer,getenv,"Environment variables are untrustable input if they can be set by an attacker.  They can have any content and length, and the same variable can be set more than once (CWE-807, CWE-20)",Check environment variables carefully before using them,,"CWE-807, CWE-20",#define GETENV getenv,426f7ed5f374f43a3a5cf8e929b656f64200e6705fb355016281da9d000b40e9
/home/input/C/testcases/CWE23_Relative_Path_Traversal/s04/CWE23_Relative_Path_Traversal__wchar_t_environment_ifstream_04.cpp,144,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE23_Relative_Path_Traversal/s04/CWE23_Relative_Path_Traversal__wchar_t_environment_ifstream_05.cpp,31,16,3,buffer,getenv,"Environment variables are untrustable input if they can be set by an attacker.  They can have any content and length, and the same variable can be set more than once (CWE-807, CWE-20)",Check environment variables carefully before using them,,"CWE-807, CWE-20",#define GETENV getenv,426f7ed5f374f43a3a5cf8e929b656f64200e6705fb355016281da9d000b40e9
/home/input/C/testcases/CWE23_Relative_Path_Traversal/s04/CWE23_Relative_Path_Traversal__wchar_t_environment_ifstream_05.cpp,144,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE23_Relative_Path_Traversal/s04/CWE23_Relative_Path_Traversal__wchar_t_environment_ifstream_06.cpp,31,16,3,buffer,getenv,"Environment variables are untrustable input if they can be set by an attacker.  They can have any content and length, and the same variable can be set more than once (CWE-807, CWE-20)",Check environment variables carefully before using them,,"CWE-807, CWE-20",#define GETENV getenv,426f7ed5f374f43a3a5cf8e929b656f64200e6705fb355016281da9d000b40e9
/home/input/C/testcases/CWE23_Relative_Path_Traversal/s04/CWE23_Relative_Path_Traversal__wchar_t_environment_ifstream_06.cpp,143,5,3,random,srand,This function is not sufficiently random for security-related functions such as key and nonce creation (CWE-327),Use a more secure technique for acquiring random values,,CWE-327,    srand( (unsigned)time(NULL) );,4714e018b4410f03e2dc01b8bc247e2d893be07b90ea89b7c54b723976007b1c
/home/input/C/testcases/CWE23_Relative_Path_Traversal/s04/CWE23_Relative_Path_Traversal__wchar_t_environment_ifstream_07.cpp,31,16,3,buffer,getenv,"Environment variables are untrustable input if they can be set by an attacker.  They can have any content and length, and the same variable can be set more than once (CWE-807, CWE-20)",Check environment variables carefully before using them,,"CWE-807, CWE-20",#define GETENV getenv,426f7ed5f374f43a3a5cf8e929b656f64200e6705fb355016281da9d000b40e9
