File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_01.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_02.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_03.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_04.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_05.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_06.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_07.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_08.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_09.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_10.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_11.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_12.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_13.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_14.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_15.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_16.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_17.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_18.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_21.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_22a.c,40,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_31.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_32.c,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
/home/input/C/testcases/CWE78_OS_Command_Injection/s05/CWE78_OS_Command_Injection__wchar_t_connect_socket_execl_33.cpp,60,15,4,shell,execl,This causes a new program to execute and is difficult to use safely (CWE-78),try using a library call that implements the same functionality if available,,CWE-78,#define EXECL execl,0fd089821f4d5d9a73950036e770d020be5fff9ea2f96b77621202bcbc4b9b96
